date,temperature_2m_mean,precipitation_sum,soil_moisture_deficit,solar_radiation_mj,gdd,cv_temperature,cv_precipitation,is_extreme_precipitation,is_heat_days_above_threshold,is_humidity_days_above_threshold,is_wind_days_above_threshold,consecutive_dry_days,season_start_shift,season_length
1990-12-31 00:00:00+00:00,27.356460029032256,635.7534173399999,0.09864596000000014,2922.5673617,2729.255355,2.529984419929378,144.7666080429517,0,0,2,0,13.0,8,137
1991-12-31 00:00:00+00:00,27.98753485913978,480.877631636,0.21782210000000027,3160.0500129,2812.4342695,6.389932345481419,174.462866481085,1,0,1,0,31.0,29,126
1992-12-31 00:00:00+00:00,27.17404138172043,535.244717322,0.09973351000000011,2854.7954025,2691.622441,3.7965011489746394,138.3531711387516,2,0,2,0,22.0,8,139
1993-12-31 00:00:00+00:00,28.57191217655914,354.50409056800004,0.45840415000000034,3138.3078066,2917.051363,5.080309140904877,170.35379630091924,0,0,0,0,19.0,20,130
1994-12-31 00:00:00+00:00,27.854502933763445,717.5237185980001,0.1459154900000003,2834.6252437,2809.355348,6.5489829220385,160.76313968451495,2,0,2,0,17.0,6,146
1995-12-31 00:00:00+00:00,28.347706843225808,588.1012377019999,0.1441227400000002,3069.6276024999997,2901.0092555,6.3574663751691505,177.5725542206559,0,0,2,0,12.0,13,139
1996-12-31 00:00:00+00:00,28.402664875053762,801.478900291,0.10415632000000011,3099.4039101,2888.8723985,6.291975195315929,208.11132380805498,1,0,0,0,18.0,8,136
1997-12-31 00:00:00+00:00,28.755869140430104,379.952929523,0.1468278800000002,2971.8822958,2928.5263735,3.9475679277295055,149.4786371423334,0,0,1,0,17.0,9,146
1998-12-31 00:00:00+00:00,28.755825486451613,400.66475811,0.2965892100000003,3090.4944885,2936.2553070000004,5.977865627016551,161.44117223876276,0,0,1,0,16.0,27,134
1999-12-31 00:00:00+00:00,26.97168546430108,591.79024827,0.027902970000000027,2769.1317629,2662.684315,3.2326095161679067,133.72441045802626,0,0,1,0,15.0,6,137
2000-12-31 00:00:00+00:00,27.536557486236557,575.59117947,0.0791437500000001,2949.0044302,2760.572415,3.4834902319856256,142.50114548551863,0,0,1,0,17.0,6,136
2001-12-31 00:00:00+00:00,28.0861379227957,661.64742633,0.1282345900000002,2976.0883473000004,2848.3014075,6.439360289355485,157.7010943741089,1,0,1,0,19.0,6,133
2002-12-31 00:00:00+00:00,28.191481574408602,475.53002591,0.4324921400000004,3189.0978327,2825.9303035000003,4.164346584458405,151.16466360186826,2,0,0,0,38.0,19,114
2003-12-31 00:00:00+00:00,28.272524145591397,484.611994364,0.18024773000000027,3065.8694809,2873.2592505000002,5.982329852452771,160.12461967054233,1,0,1,0,39.0,24,119
2004-12-31 00:00:00+00:00,27.80078328580645,648.03283581,0.14774025000000018,2983.9439695,2793.6724215,5.21298197178879,157.9556468070483,1,0,1,0,19.0,19,134
2005-12-31 00:00:00+00:00,27.553105520000003,915.83340479,0.10245471000000009,2813.5295012,2762.1764145,3.6079771277803694,155.346287573087,5,0,1,0,15.0,9,137
2006-12-31 00:00:00+00:00,28.420040523225804,833.67080324,0.1494999400000002,2902.5803766,2888.6803234999998,5.899656407000723,219.08259962020463,3,0,1,0,27.0,14,130
2007-12-31 00:00:00+00:00,28.03953496580645,612.226698832,0.16271247000000025,3010.4603385,2831.309251,5.519602502235024,167.53718040522628,1,0,2,0,27.0,22,130
2008-12-31 00:00:00+00:00,27.846051956774193,764.704694319,0.13974029000000018,2947.9800026,2811.3974285,6.949575784807689,151.69758707160545,1,0,2,0,15.0,19,138
2009-12-31 00:00:00+00:00,28.14776152172043,771.66606133,0.1714202800000002,2892.2959981,2852.6764065,6.35521303202104,165.4665205469936,2,0,2,0,44.0,32,117
2010-12-31 00:00:00+00:00,28.59861039483871,632.90093301,0.16338987000000027,3006.0559365,2910.405323,6.28423367893213,162.11168332139528,2,0,1,0,27.0,19,123
2011-12-31 00:00:00+00:00,27.437964914623656,774.665408849,0.15306989000000024,2738.6850622,2756.5842915,6.493982702632283,143.76135752021784,0,0,2,0,27.0,10,143
2012-12-31 00:00:00+00:00,27.464396188817204,531.2154754420001,0.12606315000000015,2858.1846170999997,2734.44744,4.681870765527981,141.4223041675183,0,0,2,0,11.0,13,137
2013-12-31 00:00:00+00:00,28.01408406580645,757.774411575,0.1579475500000002,2822.7717201,2833.3014135000003,6.520822010934457,144.52607742811557,1,0,2,0,28.0,25,134
2014-12-31 00:00:00+00:00,28.437330719139787,711.881364685,0.17602526000000027,2993.4337068,2878.330316,8.545116045425578,178.21967012610511,1,0,2,0,21.0,21,121
2015-12-31 00:00:00+00:00,27.654470423655916,951.57822576,0.12476002000000014,2823.2261103,2790.8842839999998,5.114520312846267,164.27281955058473,3,0,2,0,17.0,11,139
2016-12-31 00:00:00+00:00,28.256148586451616,752.243121255,0.1615052100000002,2874.7000393,2860.9974230000003,6.700857145561666,179.90525030412354,2,0,2,0,16.0,18,134
2017-12-31 00:00:00+00:00,27.94143896516129,632.395816676,0.09515283000000008,2857.7464022,2816.576398,6.533827443841169,157.96937571932804,0,0,1,0,17.0,7,134
2018-12-31 00:00:00+00:00,27.975481541075272,585.521389745,0.14456072000000023,2940.3700131,2832.4803375,4.9904131391094255,137.88686606636128,0,0,1,0,22.0,7,143
2019-12-31 00:00:00+00:00,28.470975526881723,575.447734659,0.1706865500000003,2935.1594575,2883.65927,7.7477489588844835,162.0418246595641,2,0,2,0,23.0,25,126
2020-12-31 00:00:00+00:00,27.86633169182796,717.3369224300001,0.07722438000000009,2914.0101839,2802.097409,4.299131701371093,145.2538252356294,1,0,1,0,22.0,6,134
2021-12-31 00:00:00+00:00,27.73124556172043,861.046078361,0.14276800000000017,2734.1829708,2789.8264095,7.284549950902066,173.3866040201482,5,0,2,0,29.0,12,128
2022-12-31 00:00:00+00:00,27.94693316731183,847.994225635,0.1770404600000003,2882.933665,2810.930355,6.281498605643354,173.12526890259036,1,0,2,0,45.0,28,126
2023-12-31 00:00:00+00:00,29.05766363612903,557.52853435,0.08615898000000013,3085.1609562,2972.65925,5.215951691694904,143.1038672923697,1,0,0,0,8.0,6,144
2024-12-31 00:00:00+00:00,28.422395910967744,640.888143115,0.1012035900000001,3020.6883945,2887.6224295,6.422366579467959,164.30173609686943,1,0,1,0,27.0,9,125
2025-12-31 00:00:00+00:00,28.41952486924731,512.916329948,0.14129707000000022,2916.8465471,2887.5013900000004,6.1696485383534,162.32763787877283,0,0,1,0,21.0,6,143
2026-12-31 00:00:00+00:00,27.6407073544086,794.112942211,0.1434748000000002,2718.8132892,2770.4803555,4.084676049321161,147.48019550675136,1,0,2,0,17.0,16,136
2027-12-31 00:00:00+00:00,28.518556442580643,505.19458493400003,0.17806988000000024,2982.727514,2896.659275,6.318099458623842,159.2491192799617,1,0,1,0,31.0,25,119
2028-12-31 00:00:00+00:00,28.189697217849464,479.211095185,0.13414517000000012,2895.5647659,2853.447409,4.661924082989464,158.36131367042944,0,0,1,0,31.0,14,120
2029-12-31 00:00:00+00:00,28.19013800107527,612.635018431,0.07175403000000022,2957.7860923999997,2856.7514,5.302312468717414,163.4107955112036,1,0,1,0,27.0,6,125
2030-12-31 00:00:00+00:00,27.83892218344086,941.9900193240001,0.09031078000000017,2728.7470825,2811.980344,3.203479594453271,144.32547358433416,2,0,2,0,29.0,6,146
2031-12-31 00:00:00+00:00,28.109782083010753,1142.8520094770001,0.1603022700000002,2697.4489491000004,2858.4592735,7.796284854157771,139.72913015045023,4,0,3,0,20.0,21,134
2032-12-31 00:00:00+00:00,28.56876152752688,890.1037553399999,0.11575669000000019,2981.3147537,2908.6724329999997,6.9270071383375935,182.9412720740239,2,0,1,0,30.0,8,119
2033-12-31 00:00:00+00:00,29.327664677849462,400.02812735,0.17627409000000024,3031.7527615,3011.726374,4.078320246210211,138.82959376418742,0,0,0,0,38.0,25,144
2034-12-31 00:00:00+00:00,29.486201663225806,492.85289301,0.17611023000000023,3075.6917795,3051.8803000000003,6.095699917393913,158.0785560335745,1,0,2,0,19.0,20,126
2035-12-31 00:00:00+00:00,28.437276764516128,845.058139052,0.12617729000000014,2769.4329907399997,2895.184268,6.791250023941463,192.89415476418174,2,0,2,0,23.0,14,141
2036-12-31 00:00:00+00:00,28.63551422365591,712.3627581320001,0.13839277000000014,2958.2278873,2918.0474165,5.543746151587736,152.92907821843315,2,0,1,0,24.0,13,132
2037-12-31 00:00:00+00:00,28.73423443096774,894.366640342,0.13430141000000026,2852.9084347000003,2940.901383,6.495299156757722,160.66411843654757,2,0,2,0,27.0,21,135
2038-12-31 00:00:00+00:00,29.165481122580644,618.29773443,0.17424510000000026,3035.5126936,3000.2803185000002,7.3985316835158494,153.61834979622634,1,0,2,0,31.0,28,119
2039-12-31 00:00:00+00:00,28.592341285591395,667.87456221,0.012723430000000008,2842.9124378,2933.6342385000003,3.337401981363661,147.97916094190975,1,0,1,0,8.0,6,144
2040-12-31 00:00:00+00:00,28.762707917204303,769.110860286,0.15235513000000017,2942.9455146,2932.2474035,4.800661036514302,167.0298544559126,1,0,1,0,24.0,16,125
2041-12-31 00:00:00+00:00,28.78401953612903,813.383507617,0.13046783000000017,2831.0166811999998,2937.6013924999997,5.216156711069655,161.89567557570925,5,0,1,0,24.0,12,138
2042-12-31 00:00:00+00:00,29.49333057827957,611.648895255,0.15167055000000024,2899.1557549,3059.2552895,6.613076717672585,163.44238670346473,0,0,2,0,19.0,14,145
2043-12-31 00:00:00+00:00,29.064857347741935,620.491025133,0.15838637000000022,2946.7212181,2982.009258,6.25086109624576,160.52798315164617,3,0,1,0,18.0,13,126
2044-12-31 00:00:00+00:00,29.348148513978494,525.260319543,0.17099317000000025,2966.3947606,3020.972419,7.386616589973216,171.0909856356152,2,0,1,0,40.0,22,124
2045-12-31 00:00:00+00:00,29.06736362817204,778.6821861679999,0.17600919000000026,2905.192749,2985.3513765,5.880985108951442,171.08662196574207,1,0,0,0,39.0,28,112
2046-12-31 00:00:00+00:00,29.46614784795699,750.385049066,0.10410614000000012,2903.3071158000002,3045.4303245,7.486061382198661,167.40637702389049,4,0,1,0,24.0,9,128
2047-12-31 00:00:00+00:00,28.795932743655914,975.3927786649999,0.11590663000000015,2840.4667719,2947.7842455,4.355309577964426,153.94956336670674,4,0,1,0,10.0,14,146
2048-12-31 00:00:00+00:00,29.046309979354838,525.288074372,0.06583492000000007,2811.4871984,2971.8974150000004,5.897643805958819,154.37806009205315,0,0,1,0,13.0,6,142
2049-12-31 00:00:00+00:00,29.634879443225806,733.377009372,0.15712009000000018,3010.8410799000003,3084.6763610000003,6.7991249652435926,164.7674744842961,2,0,2,0,25.0,15,137
2050-12-31 00:00:00+00:00,30.61937337548387,381.639174914,0.26533899000000033,3046.3076248,3221.8802835,6.975064036383037,163.5666870615238,1,0,1,0,21.0,20,130
